,Collage,Private,Room.Board,Grad.Rate,Outstate_Tier,Apps_transformed_scaled,Top10perc_transformed_scaled,P.Undergrad_transformed_scaled,Outstate_transformed_scaled,Books_transformed_scaled,Personal_transformed_scaled,Terminal_transformed_scaled,S.F.Ratio_transformed_scaled,perc.alumni_transformed_scaled,Expend_transformed_scaled,Accept_Rate_scaled,Private_Encoded_scaled
680,University of Southern Mississippi,No,2470,45,Low,0.5239804045600823,-0.26378841421379556,0.9565244377437804,-1.6847754130645567,-0.22919460395165178,-1.7565250579131289,1.572409762644023,1.1544809953716806,0.2788113855351543,-1.0178988938272266,-0.20226434247010575,-1.6325116659989423
681,University of St. Thomas MN,Yes,4037,89,Medium,0.2269826182998523,0.13799295441079087,0.7105180798928984,0.42875654929857027,-0.22919460395165178,-0.8317407990918481,-0.13569442115241218,-0.01816912301826551,-0.601645107695158,0.03985726900059851,0.8947470631232055,0.6125530498969481
682,University of St. Thomas TX,Yes,4050,62,Low,-1.4458764097899997,1.0705183742130722,0.12132832457478428,-0.3678919688749014,-0.22919460395165178,0.2271449706872563,-0.49125343790260845,-0.32895477682173185,-0.1911203270674524,-0.4124784087610107,0.011804662546300276,0.6125530498969481
683,University of Tennessee at Knoxville,No,3262,53,Low,1.3619022597432784,0.198039873680471,1.597118140972811,-1.2520426511540854,1.3023649764046783,2.1596345531974963,0.8746535950171559,0.644953727665646,0.20928980457225407,0.05981717941080201,-0.19096191888104355,-1.6325116659989423
684,University of Texas at Arlington,No,2780,29,Low,0.6500902426135577,-0.33923404372499044,2.388224786420693,-1.7825765665070616,-0.22919460395165178,1.835391852364468,-0.6232192944825511,1.6627857007207911,-2.2835393318336408,-1.7993194686264251,0.2245942779771011,-1.6325116659989423
685,University of Texas at Austin,No,3309,65,Low,1.918671725345824,1.1890885687490678,1.9777529181559237,-1.4912463226655417,0.7526774067369609,2.0493189898022868,1.572409762644023,1.3783101875984973,-0.8534518760234878,-0.19068399473295702,-0.6670774161687403,-1.6325116659989423
686,University of Texas at San Antonio,No,5376,50,Low,0.871655157960162,-0.4994689411839058,2.0194303777946265,-1.9234648853065526,-0.5981523356384145,-0.00765221982654528,1.6789026453905742,2.558329993904478,-2.6480466865381658,-2.0986091536251283,-0.080321174839006,-1.6325116659989423
687,University of the Arts,Yes,3860,57,Medium,-0.4811509720206483,-1.9916231295773121,-1.2240971271106287,0.6089823530815687,3.512099677367599,-1.0977621252034493,-1.392393977623881,-1.8060687546710883,-1.1512760702749985,0.7796686482835663,-0.1641740441525978,0.6125530498969481
688,University of the Pacific,Yes,5326,65,High,0.39044566200381575,0.6753287453312369,-0.07522454097749359,1.3672277109105082,0.7291929884175526,-0.05807801670378678,1.0656043502924986,-0.7065095991630397,-0.488944521318963,1.1232692570039629,0.44344862635541926,0.6125530498969481
689,University of the South,Yes,4080,82,High,-0.10271960516114491,1.1106782881401172,-1.465469585892367,1.1857648649065937,-0.6142542984789046,-0.8068585571916935,0.9692990979140862,-0.9589736432806002,1.5729406861767377,1.7062460323877648,-0.5334059477945123,0.6125530498969481
690,University of Tulsa,Yes,4160,47,Medium,0.05663802551392852,0.9029060992795954,0.1596281147257215,0.43741250359800665,3.1807271541080584,1.414078599409163,1.2632379969775114,-0.624126161709994,-0.9955858819980911,0.7988043253147374,1.105610252154537,0.6125530498969481
691,University of Utah,No,3975,37,Low,1.035973463780245,0.198039873680471,2.3823512167059246,-0.8773794311609286,1.828453052055803,2.015924126782694,0.9692990979140862,-0.27638263533977814,-1.1512760702749985,0.24802714923230915,0.9150765495999008,-1.6325116659989423
692,University of Vermont,No,4928,79,High,1.3829504306508027,-0.4176946998854469,1.09408592976419,1.2173431840931404,-0.22919460395165178,-0.4017265651497323,0.6902976719925955,-1.073921779837255,-0.9955858819980911,0.9577060506819293,0.25236127462798846,-1.6325116659989423
693,University of Virginia,No,3792,95,Medium,1.9758035359005233,2.0370399630211056,-0.6479423263493428,0.5412098077298563,-0.22919460395165178,-0.3812772017711419,0.8746535950171559,-1.1906916694765606,0.20928980457225407,1.1071671701038726,-2.770041975669376,-1.6325116659989423
694,University of Washington,No,4218,65,Low,1.8015159477585478,0.8591123720558881,1.8756771189773525,-0.4676698588996494,1.0797775867330288,1.243770964974812,1.0656043502924986,-1.3393806834015396,-0.9955858819980911,1.4814106603664448,-1.3325972822266665,-1.6325116659989423
695,University of West Florida,No,3994,53,Low,-0.0317106873940475,-0.26378841421379556,1.389026771334982,-1.1071315738160605,0.06227048182801191,0.29274360159666124,0.42593464953116233,2.170577547237422,-0.7227012651918747,0.02211945202531267,0.3941952646414049,-1.6325116659989423
696,University of Wisconsin-Stout,No,2592,65,Low,0.4386268984316069,-1.3330274833513371,0.3500261225173067,-0.9273407935340335,-1.2589193954083842,0.7817410839369686,-0.2823735232374524,1.6627857007207911,-0.1911203270674524,-0.8447241080128497,0.07664439604101742,-1.6325116659989423
697,University of Wisconsin-Superior,No,2780,36,Low,-0.5474611200147478,-0.7684736752694479,0.1353539347196105,-0.8211239634243728,0.12366360001576766,1.0231952294513176,-0.06009188335680806,0.33141144399481565,-0.3835201634208818,-0.7317884572654983,1.7214721572963374,-1.6325116659989423
698,University of Wisconsin-Whitewater,No,2500,67,Low,0.9087588221610478,-0.9727316677869279,1.038430181785303,-0.8473677622787218,-2.048308048513365,-0.00765221982654528,1.1635803366973685,2.108250754738143,-0.28448920152158647,-1.219355471434884,0.6686625516196788,-1.6325116659989423
699,University of Wisconsin at Green Bay,No,2800,46,Low,0.3717417650464062,-0.4994689411839058,0.9353494207732556,-0.8634700462138203,-0.41730816701513435,-0.00765221982654528,0.6005650532112241,1.9193527444940262,-3.780309948096807,-0.9907257152741089,0.39433300612050926,-1.6325116659989423
700,University of Wisconsin at Madison,No,4290,72,Low,1.9266943452377918,0.6753287453312369,1.298552701911597,-0.2178972462594531,0.02084550283626957,0.5186194658227147,1.2632379969775114,-0.624126161709994,0.060686441260878146,0.6544449876927284,-0.09037303316776381,-1.6325116659989423
701,University of Wisconsin at Milwaukee,No,2964,38,Low,1.0608181148707052,-0.9727316677869279,2.280932061548262,-0.30230897296444437,0.25701902020397904,1.044924639322029,0.42593464953116233,0.5014836937996885,-1.3233835886260938,-0.10352393028675051,-0.17497214808891226,-1.6325116659989423
702,University of Wyoming,No,3422,45,Low,0.21434407664867683,-0.053119072030679226,1.0076373263739007,-1.1716792315197047,0.4496014388117548,0.4565508868862356,1.0656043502924986,0.30686892312721886,-0.601645107695158,0.09933151396378874,0.001621560745622452,-1.6325116659989423
703,Upper Iowa University,Yes,3060,78,Low,-0.860773093312069,-1.204141438433242,0.828149400581551,-0.28746582809359006,-0.22919460395165178,-0.3812772017711419,-0.49125343790260845,0.8564097284492168,-0.019012808716357025,-2.6784908500550824,-0.44336049699435315,0.6125530498969481
704,Ursinus College,Yes,5160,79,High,-0.13334990565920227,1.0296888476949617,-1.6300098433684191,1.0990167288974393,-0.22919460395165178,-0.8317407990918481,0.257675656251106,-0.5968513856813776,1.1535860970634626,0.8606032100591418,-0.09214877903067184,0.6125530498969481
705,Ursuline College,Yes,4202,68,Low,-1.5931551764561331,-0.19109950858549554,0.49363718366196885,-0.08460505394541436,-0.6142542984789046,-0.9606431574678058,-0.8700943318940553,-0.9021518863751771,-0.3835201634208818,-0.44140340582471227,0.36101334232503157,0.6125530498969481
706,Valley City State University,No,2570,40,Low,-1.4627613637733385,-1.9916231295773121,-0.35447844349622465,-1.841988007894096,0.4496014388117548,1.0664517666812061,-2.0259049331637793,0.25759334859915667,0.4095619963667674,-1.6068609646885224,1.2778442828491725,-1.6325116659989423
707,Valparaiso University,Yes,3260,95,Medium,0.2350103194484845,1.2273850455284772,-0.32673037966355195,0.44877394394675296,-0.22919460395165178,-0.8317407990918481,0.6005650532112241,0.08306456383049592,0.2788113855351543,0.35334785739194335,0.5806536811276278,0.6125530498969481
708,Vanderbilt University,Yes,6525,83,High,1.396817016797854,1.9518471386888567,-0.7802129707146086,1.6421621456787272,0.6339700077405098,-0.48121934125058263,1.467641878959388,-2.3816814923102925,0.47121122188858366,2.086116857227021,-0.9859997880418867,0.6125530498969481
709,Vassar College,Yes,5950,90,High,0.7200916930302234,1.3749937779595973,-0.8658275684892792,1.8210343410506773,0.4496014388117548,-0.8317407990918481,1.467641878959388,-1.1320725358242625,1.113250452842285,1.5416579658826153,-1.4842286841783032,0.6125530498969481
710,Villanova University,Yes,6507,96,High,1.3933734063821779,0.36877700770497224,0.9052889887185018,1.2942118236738287,-1.0385747644227592,-2.725770466958715,0.6902976719925955,-0.12055104982346956,0.34549454598816776,0.5370655983636554,-0.18183760382152905,0.6125530498969481
711,Virginia Commonwealth University,No,4182,45,Medium,1.0133034099656382,-0.4176946998854469,1.9578089847886828,0.07245465519769007,-0.22919460395165178,2.372329187636397,0.42593464953116233,-1.4301380535654642,-0.8534518760234878,0.6904502486773414,-0.28782929620752595,-1.6325116659989423
712,Virginia State University,No,4845,31,Low,0.5688657540509334,-2.8396721073260265,0.0015842584992138706,-1.3170076473510206,-0.22919460395165178,-1.401605755600841,-1.199238322126377,0.5255397634723626,-0.8534518760234878,-1.1190174526595997,0.4590971554204258,-1.6325116659989423
713,Virginia Tech,No,3176,73,Medium,1.9689043682904894,0.31333619614396924,0.3781837802336848,0.0831655239039672,1.250372073686777,1.2713984993834933,0.6005650532112241,-0.01816912301826551,0.060686441260878146,0.15675426038239332,-0.007242216488166713,-1.6325116659989423
714,Virginia Union University,Yes,3494,30,Low,0.12733992409959405,-0.33923404372499044,-0.9410669533097699,-0.7106961436996138,-0.22919460395165178,0.797447832402685,-0.9851988400469104,-0.043655143285562414,-1.3233835886260938,-0.6114183461850387,0.848627709142034,0.6125530498969481
715,Virginia Wesleyan College,Yes,5100,68,Medium,-0.0865084134595878,-0.26378841421379556,0.1353539347196105,0.23920946386148842,-0.22919460395165178,-1.5715860927236942,-0.06009188335680806,0.4531942340637841,-0.488944521318963,-0.20219548150333808,-0.9161520758112968,0.6125530498969481
716,Viterbo College,Yes,3365,73,Low,-0.8852440552385359,-0.4994689411839058,0.08748542507226645,-0.20607016376448917,-0.22919460395165178,1.3151251116465745,-1.094880026424442,-0.8457496768946343,0.7487430981377603,-0.1181412884211747,0.3652187791564728,0.6125530498969481
717,Voorhees College,Yes,2522,58,Low,-0.08972687212285864,-1.204141438433242,-1.5531623993304813,-1.7704943265348911,-0.22919460395165178,-0.00765221982654528,-1.973085139428777,2.066524514436343,-2.6480466865381658,-1.0481552950830328,-0.4097585460204871,0.6125530498969481
718,Wabash College,Yes,4195,72,Medium,-0.6740574920542746,0.9029060992795954,-2.170690908036451,0.6964519249248112,-0.22919460395165178,-1.290257881606631,0.257675656251106,-1.073921779837255,1.662881415422127,1.2881176774761123,0.21646459323433037,0.6125530498969481
719,Wagner College,Yes,5800,75,High,-0.12190581744916433,-1.204141438433242,-0.6332185184089391,0.8175967857331767,0.3543858842006885,0.7203062079932,-0.2823735232374524,-0.17218743851993387,0.2788113855351543,0.17424382051507026,-0.20488372124707263,0.6125530498969481
720,Wake Forest University,Yes,4360,89,High,1.1265162870857703,2.0648660712522746,-0.4103082976918087,0.889685031458371,-0.22919460395165178,0.07669669114387123,1.3645882269351624,-2.947272529853423,1.0294623131395182,2.8060941171925404,-2.2065793054674847,0.6125530498969481
721,Walsh University,Yes,4180,68,Low,-0.3703207187093269,0.198039873680471,0.2492770523065025,-0.33439810784964846,-0.22919460395165178,0.3855304303319012,-1.4375163915219222,-0.678954128340758,0.8477740600370556,-1.116203712094341,0.4631723375884443,0.6125530498969481
722,Warren Wilson College,Yes,3052,63,Low,-1.27730030391735,0.0762022459001068,-2.0284891165270906,0.01794536678432941,-1.0385747644227592,-0.1865912067306211,-0.49125343790260845,-0.6514933665420357,0.060686441260878146,0.2890605336740558,-0.2728367873775092,0.6125530498969481
723,Wartburg College,Yes,3610,67,Medium,-0.2551827892680836,0.5776799288914051,-0.6943092873174947,0.4031364435832727,-1.0385747644227592,-0.7100928488101279,0.7816568116943878,-0.3818525909118409,1.0294623131395182,-0.22650931344783204,0.8539171859295822,0.6125530498969481
724,Washington and Jefferson College,Yes,4005,86,High,-0.19944845593648924,0.9459121453121654,-0.4865896262837877,1.3562120356262086,-2.048308048513365,-1.7565250579131289,0.7816568116943878,-0.46182603876526157,1.1535860970634626,0.46963651802862144,0.6529125516675338,0.6125530498969481
725,Washington and Lee University,Yes,4619,90,High,0.6592714150985831,1.8639323064397797,-2.3777403148239413,0.8692117031856891,0.924904566424084,-0.15881325414348932,1.2632379969775114,-1.1613227117968303,1.341553066130896,1.3910484985716332,-2.83185832599375,0.6125530498969481
726,Washington College,Yes,5318,65,High,-0.27244787384539554,0.4228593760746721,-1.139353269435478,1.1716154681950688,-0.22919460395165178,-2.725770466958715,0.3410143789166373,-0.7065095991630397,1.0294623131395182,0.6177465429588629,0.21922855267541644,0.6125530498969481
727,Washington State University,No,4210,56,Low,1.249455188298751,0.4228593760746721,0.9337385409812283,-0.4673816430927018,1.5536080298286021,1.7320652494824353,0.42593464953116233,0.7394742565334039,0.696881263144984,0.6349582592619286,0.9923577618109509,-1.6325116659989423
728,Washington University,Yes,5775,90,High,1.3819661029539974,1.679056928777311,0.8952002662772109,1.7252307691704045,1.3944488437572213,0.473269338628996,1.467641878959388,-3.1105425465945378,0.7487430981377603,2.902745865950955,-0.40702200383266596,0.6125530498969481
729,Wayne State College,No,2660,52,Low,-0.15114439556330794,-1.7978331880954055,0.21832501485130906,-2.6503845997201467,0.05539420530459683,0.6699416162275265,-0.9283307329438812,1.5104862816404498,0.643318740239679,-1.913916834726287,1.7214721572963374,-1.6325116659989423
730,Waynesburg College,Yes,3620,63,Low,-0.28763206807090946,-0.9727316677869279,-0.9912281496306623,-0.28746582809359006,-0.22919460395165178,-0.00765221982654528,-1.4375163915219222,0.573477137701554,0.47121122188858366,-0.6981290896887754,0.5096348935403838,0.6125530498969481
731,Webber College,Yes,2900,90,Low,-1.7511134598254088,-1.9916231295773121,-0.6681269626758215,-1.3158953635086676,0.7526774067369609,1.0144459357051407,-1.199238322126377,0.30686892312721886,-2.2835393318336408,-1.6922823045414832,-1.6067931579013224,0.6125530498969481
732,Webster University,Yes,4340,48,Low,-0.8577588426987677,-0.4994689411839058,1.0374853744153676,-0.20070658045054032,-0.22919460395165178,-1.7565250579131289,-0.9283307329438812,1.5760036933158954,-0.488944521318963,-0.5284644765237406,-0.3550176129230242,0.6125530498969481
733,Wellesley College,Yes,5995,91,High,0.5380730738684766,2.1999983407607893,-0.46759806766056095,1.7243817950358507,-0.22919460395165178,-1.0977621252034493,1.467641878959388,-0.8738990280930911,1.5418252579254095,1.920422270975178,-2.1460843356963566,0.6125530498969481
734,Wells College,Yes,5550,69,High,-1.6161258492289077,0.8591123720558881,-1.5775499650882296,1.0990167288974393,0.4496014388117548,-1.7565250579131289,1.467641878959388,-1.5530655010797425,1.231387019584252,1.1564636511324815,0.052984931388132164,0.6125530498969481
735,Wentworth Institute of Technology,Yes,6050,64,Low,-0.08010658099120162,-1.7978331880954055,0.3419456575150524,-0.020189678352637023,1.7915241613760515,-0.5504732541766872,-0.9283307329438812,0.38030884250552316,-1.3233835886260938,1.6193141062596268,0.6965319014226847,0.6125530498969481
736,Wesley College,Yes,4674,84,Low,-0.47517552477685715,-1.204141438433242,0.18166184939151533,-0.009983238659061103,-0.22919460395165178,0.23641393781517522,-1.481398373568703,0.1332649014169348,-0.3835201634208818,-0.8501481690885048,0.5206590195920723,0.6125530498969481
737,Wesleyan University,Yes,5600,92,High,0.9793288829315396,1.6144757210802636,-1.407972650027876,1.8558520901092597,3.8219628040698495,0.312205196159577,1.0656043502924986,-0.46182603876526157,1.113250452842285,1.4518937216807872,-2.268389769678396,0.6125530498969481
